reportdate,hospital,dphcategory,covidstatus,patientcount,data_as_of,data_loaded_at
2021/03/06,All SF Hospitals,Med/Surg,COVID+,31,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/22,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/12,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/13,All SF Hospitals,Med/Surg,COVID+,99,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/08/26,All SF Hospitals,ICU,COVID+,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/24,All SF Hospitals,Med/Surg,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/06,All SF Hospitals,ICU,COVID+,37,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/04,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/26,All SF Hospitals,Med/Surg,COVID+,85,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/08/28,All SF Hospitals,Med/Surg,COVID+,38,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/11,All SF Hospitals,ICU,COVID+,31,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/18,All SF Hospitals,ICU,COVID+,36,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/06,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/07/28,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/08/08,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/13,All SF Hospitals,ICU,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/01/11,All SF Hospitals,Med/Surg,COVID+,75,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/06,All SF Hospitals,ICU,COVID+,16,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/16,All SF Hospitals,ICU,COVID+,32,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/24,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/02/08,All SF Hospitals,Med/Surg,COVID+,49,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/31,All SF Hospitals,Med/Surg,COVID+,32,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/05/27,All SF Hospitals,Med/Surg,COVID+,43,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/07,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/02/14,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/26,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/11,All SF Hospitals,Med/Surg,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/15,All SF Hospitals,ICU,COVID+,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/09,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/08/30,All SF Hospitals,Med/Surg,COVID+,70,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/03/05,All SF Hospitals,Med/Surg,PUI,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/14,All SF Hospitals,Med/Surg,PUI,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/12,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/11,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/04,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/14,All SF Hospitals,Med/Surg,COVID+,112,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/23,All SF Hospitals,Med/Surg,PUI,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/21,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/04,All SF Hospitals,Med/Surg,COVID+,46,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/21,All SF Hospitals,ICU,COVID+,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/12/23,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/27,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/05/07,All SF Hospitals,Med/Surg,COVID+,38,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/03,All SF Hospitals,Med/Surg,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/22,All SF Hospitals,Med/Surg,PUI,13,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/08/23,All SF Hospitals,ICU,COVID+,39,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/02/03,All SF Hospitals,ICU,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/05,All SF Hospitals,Med/Surg,COVID+,107,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/12/08,All SF Hospitals,Med/Surg,PUI,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/31,All SF Hospitals,Med/Surg,PUI,14,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/02,All SF Hospitals,Med/Surg,COVID+,106,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/04,All SF Hospitals,ICU,COVID+,15,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/10,All SF Hospitals,ICU,COVID+,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/01/28,All SF Hospitals,ICU,COVID+,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/03/29,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/11/19,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/07,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/19,All SF Hospitals,Med/Surg,PUI,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/26,All SF Hospitals,ICU,PUI,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/16,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/22,All SF Hospitals,Med/Surg,COVID+,110,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/07/15,All SF Hospitals,Med/Surg,COVID+,37,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/08/04,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/15,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/07/25,All SF Hospitals,Med/Surg,COVID+,33,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/16,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/18,All SF Hospitals,ICU,COVID+,15,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/21,All SF Hospitals,ICU,PUI,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/02/06,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/29,All SF Hospitals,Med/Surg,PUI,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/04,All SF Hospitals,Med/Surg,PUI,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/13,All SF Hospitals,Med/Surg,PUI,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/03,All SF Hospitals,Med/Surg,PUI,18,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/07/31,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/08,All SF Hospitals,Med/Surg,PUI,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/28,All SF Hospitals,Med/Surg,PUI,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/15,All SF Hospitals,Med/Surg,COVID+,31,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/07,All SF Hospitals,Med/Surg,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/18,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/12/30,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/28,All SF Hospitals,Med/Surg,COVID+,35,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/12/07,All SF Hospitals,Med/Surg,PUI,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/24,All SF Hospitals,Med/Surg,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/02,All SF Hospitals,ICU,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/04,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/08/01,All SF Hospitals,Med/Surg,COVID+,69,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/11/17,All SF Hospitals,Med/Surg,COVID+,13,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/23,All SF Hospitals,Med/Surg,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/07,All SF Hospitals,ICU,COVID+,17,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/01,All SF Hospitals,Med/Surg,COVID+,36,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/01,All SF Hospitals,ICU,COVID+,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/26,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/08/14,All SF Hospitals,Med/Surg,COVID+,38,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/01/04,All SF Hospitals,Med/Surg,PUI,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/22,All SF Hospitals,ICU,COVID+,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/04,All SF Hospitals,ICU,COVID+,17,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/20,All SF Hospitals,Med/Surg,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/10,All SF Hospitals,Med/Surg,PUI,13,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/12/07,All SF Hospitals,ICU,COVID+,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/28,All SF Hospitals,ICU,COVID+,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/07/27,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/24,All SF Hospitals,Med/Surg,COVID+,27,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/02,All SF Hospitals,Med/Surg,PUI,17,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/06/26,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/30,All SF Hospitals,Med/Surg,COVID+,16,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/08/28,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/27,All SF Hospitals,ICU,COVID+,21,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/19,All SF Hospitals,ICU,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/02/18,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/28,All SF Hospitals,Med/Surg,COVID+,35,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/30,All SF Hospitals,Med/Surg,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/12,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/10,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/01/30,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/25,All SF Hospitals,Med/Surg,COVID+,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/25,All SF Hospitals,Med/Surg,PUI,38,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/05,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/05,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/12/21,All SF Hospitals,ICU,COVID+,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/05,All SF Hospitals,ICU,PUI,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/15,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/27,All SF Hospitals,Med/Surg,COVID+,28,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/06,All SF Hospitals,Med/Surg,COVID+,47,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/25,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/05/09,All SF Hospitals,Med/Surg,PUI,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/12,All SF Hospitals,ICU,COVID+,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/01/19,All SF Hospitals,ICU,COVID+,13,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/18,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/15,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/11,All SF Hospitals,ICU,COVID+,16,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/22,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/02,All SF Hospitals,Med/Surg,COVID+,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/24,All SF Hospitals,Med/Surg,COVID+,130,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/29,All SF Hospitals,ICU,COVID+,25,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/01,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/10/05,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/17,All SF Hospitals,Med/Surg,COVID+,74,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/24,All SF Hospitals,ICU,COVID+,19,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/06/30,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/12/01,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/06/15,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/10/09,All SF Hospitals,Med/Surg,COVID+,40,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/26,All SF Hospitals,Med/Surg,COVID+,37,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/19,All SF Hospitals,ICU,COVID+,24,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/06,All SF Hospitals,ICU,COVID+,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/09/17,All SF Hospitals,ICU,COVID+,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/25,All SF Hospitals,Med/Surg,COVID+,52,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/17,All SF Hospitals,Med/Surg,PUI,19,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/05,All SF Hospitals,ICU,COVID+,11,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/11/15,All SF Hospitals,ICU,COVID+,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/27,All SF Hospitals,ICU,COVID+,45,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/22,All SF Hospitals,Med/Surg,COVID+,30,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/02,All SF Hospitals,ICU,COVID+,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/17,All SF Hospitals,ICU,COVID+,36,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/16,All SF Hospitals,Med/Surg,COVID+,16,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/12,All SF Hospitals,Med/Surg,COVID+,74,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/05/08,All SF Hospitals,Med/Surg,COVID+,44,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/08/13,All SF Hospitals,Med/Surg,PUI,12,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/09/13,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/01/08,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/03/06,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/11,All SF Hospitals,Med/Surg,COVID+,54,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/16,All SF Hospitals,Med/Surg,COVID+,20,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/10,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/05,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/08,All SF Hospitals,ICU,COVID+,17,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/06/27,All SF Hospitals,Med/Surg,COVID+,29,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/04/09,All SF Hospitals,Med/Surg,PUI,28,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/24,All SF Hospitals,Med/Surg,PUI,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/07/17,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/02/21,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/10,All SF Hospitals,Med/Surg,COVID+,34,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/08/11,All SF Hospitals,Med/Surg,PUI,12,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/02,All SF Hospitals,Med/Surg,PUI,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/08/26,All SF Hospitals,ICU,COVID+,32,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/24,All SF Hospitals,ICU,COVID+,22,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/24,All SF Hospitals,ICU,COVID+,35,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/15,All SF Hospitals,ICU,COVID+,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/08/04,All SF Hospitals,Med/Surg,COVID+,73,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/02/11,All SF Hospitals,Med/Surg,PUI,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/02,All SF Hospitals,Med/Surg,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/02/09,All SF Hospitals,Med/Surg,PUI,14,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/08,All SF Hospitals,ICU,COVID+,23,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/01/15,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/06/15,All SF Hospitals,Med/Surg,COVID+,12,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/13,All SF Hospitals,Med/Surg,COVID+,69,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/09/01,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/03/24,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/02/15,All SF Hospitals,Med/Surg,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/15,All SF Hospitals,Med/Surg,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/06,All SF Hospitals,Med/Surg,PUI,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/22,All SF Hospitals,Med/Surg,PUI,18,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/05/07,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/01/31,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/08,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/04/04,All SF Hospitals,Med/Surg,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/08/31,All SF Hospitals,ICU,COVID+,24,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/28,All SF Hospitals,Med/Surg,COVID+,92,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/02/23,All SF Hospitals,Med/Surg,COVID+,80,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/07/12,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/06/26,All SF Hospitals,ICU,PUI,1,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/12/26,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/05/29,All SF Hospitals,Med/Surg,COVID+,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/05/29,All SF Hospitals,Med/Surg,PUI,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/22,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/09,All SF Hospitals,Med/Surg,PUI,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/14,All SF Hospitals,Med/Surg,PUI,17,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/04/22,All SF Hospitals,ICU,COVID+,4,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/10/08,All SF Hospitals,ICU,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/16,All SF Hospitals,Med/Surg,PUI,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/25,All SF Hospitals,Med/Surg,PUI,6,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/07/13,All SF Hospitals,Med/Surg,COVID+,17,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/25,All SF Hospitals,ICU,COVID+,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/11/02,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/09/02,All SF Hospitals,Med/Surg,COVID+,63,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/11/18,All SF Hospitals,ICU,COVID+,10,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/03/06,All SF Hospitals,ICU,COVID+,8,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/08/05,All SF Hospitals,ICU,COVID+,20,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/09,All SF Hospitals,Med/Surg,COVID+,39,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/08/23,All SF Hospitals,Med/Surg,PUI,18,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/09/03,All SF Hospitals,ICU,COVID+,5,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/19,All SF Hospitals,Med/Surg,COVID+,39,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/12/23,All SF Hospitals,Med/Surg,COVID+,92,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2020/05/26,All SF Hospitals,Med/Surg,PUI,29,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/09/11,All SF Hospitals,Med/Surg,PUI,9,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/10/11,All SF Hospitals,ICU,COVID+,20,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/10/21,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/12/13,All SF Hospitals,Med/Surg,PUI,2,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/04/29,All SF Hospitals,Med/Surg,PUI,3,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2023/06/07,All SF Hospitals,ICU,COVID+,7,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2021/11/23,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
2022/07/05,All SF Hospitals,ICU,PUI,0,10/04/2023 04:00:05 PM,10/04/2023 05:30:07 PM
